source,source_name,target,target_name,share,via
8215,明基材,CN_Panel,Chinese Panel Makers (BOE/CSOT),約 25% (Polarizer),OLED/LCD偏光片
8215,明基材,Miacare,Contact Lens Consumers,約 15% (Medical),美若康隱形眼鏡
8215,明基材,Med_Client,Medical Product ODMs,約 10% (Medical),醫療包材/敷料
8215,明基材,Auto_Tier1,Automotive Panel Clients,約 5% (Auto),車用偏光片/隔離膜
8222,寶一,2634,漢翔,約 5% (Military),F-16維修中心零件
8222,寶一,SAF.PA,Safran Group (賽峰集團),約 45% (Tier1),LEAP引擎零組件 (Airbus A320neo)
8222,寶一,RTX,Pratt & Whitney (普惠),約 25% (Tier1),PW1000G引擎零件
8222,寶一,HON,Honeywell (霍尼韋爾),約 5% (Tier2),航空發動機零件
8222,寶一,GE,GE Aerospace (奇異),約 20% (Tier2),LEAP-1B引擎零件 (Boeing 737 MAX)
8255,朋程,6503.T,Mitsubishi Electric,約 10% (Tier1),車用二極體
8255,朋程,FR.PA,Valeo (法雷奧),約 30% (Tier1),車用發電機二極體 (ULLD/LLD)
8255,朋程,6902.T,Denso (電裝),約 20% (Tier1),車用二極體
8255,朋程,Private,Bosch (博世),約 15% (Tier1),二極體 (轉單效應)
8255,朋程,Tier1_EV,xEV Clients (48V),約 20% (xEV),48V MOSFET模組
8261,富鼎,2317,鴻海,約 15% (Group),伺服器/EV功率元件
8261,富鼎,2308/2301,Power Supply Makers (Delta/LiteOn),約 35% (SPS),高壓MOSFET/IGBT
8261,富鼎,2357/2376,MB/NB Makers (Asus/Giga),約 20% (PC),低壓MOSFET
8261,富鼎,2421/2308,Fan Makers (Sunon/Delta),約 12% (Fan),風扇驅動IC/MOSFET
8261,富鼎,Panel_Maker,Display Clients,約 5% (Display),顯示器電源MOSFET
8271,宇瞻,2353,宏碁,約 10% (PC),消費性記憶體模組/SSD
8271,宇瞻,2357,華碩,,記憶體模組
8271,宇瞻,2395,研華,約 40% (Ind),工控SSD/DRAM模組
8271,宇瞻,Distributor,Global Distributors,約 20% (Retail),記憶卡/隨身碟
8271,宇瞻,Gaming_PC,Gaming Clients (Zadak),約 10% (Gaming),電競記憶體
8271,宇瞻,Ind_Niche,Healthcare/Defense,約 10% (Niche),高耐用度儲存
8299,群聯,2395,研華,約 8-10% (估),工控/車載 SSD (高毛利)
8299,群聯,2451,創見,,NAND控制晶片
8299,群聯,2454,聯發科,約 5-8% (估),eMMC/UFS 控制器
8299,群聯,3260,威剛,,SSD控制晶片 (部分合作)
8299,群聯,5289,宜鼎,,NAND Flash 控制晶片
8299,群聯,6188,廣明,,SSD控制晶片
8299,群聯,8271,宇瞻,,控制IC
8299,群聯,MU,Micron (美光),約 10-15% (估),SSD 控制晶片 (代工/搭配)
8299,群聯,Priv.,Kioxia (鎧俠),約 5-8% (估),"SSD 控制晶片, 模組代工"
8299,群聯,DELL,Dell (戴爾),約 3-5% (成長中),企業級 SSD (Enterprise SSD)
8299,群聯,6758,Consumer Electronics (Sony),約 8-10% (估),高階客製化 SSD 控制器/模組
8299,群聯,Priv.,Kingston (金士頓),約 15-20% (估),"SSD 控制晶片, 系統封裝 (SiP)"
8299,群聯,DELL/HPQ,PC OEMs (Dell/HP/Lenovo),約 10-15% (估),客戶級 PCIe SSD 模組
8299,群聯,CRSR,Corsair/Patriot (通路品牌),約 5-8% (估),電競 SSD 模組
8299,群聯,AMZN/BABA,Data Center (AWS/Alibaba),約 1-3% (專案),客製化 SSD 解決方案
8341,日友,9945,潤泰新,約 5% (Group),工程/廢棄物合作
8341,日友,Ind_Client,Industrial Clients (Tech/Chem),約 40% (Ind),事業廢棄物處理
8341,日友,Hospitals,Medical Institutions,約 45% (Med),醫療廢棄物處理
8341,日友,Gov_EPA,Government Projects,約 5% (Project),緊急廢棄物處理
8341,日友,Sub_China,Beijing Runta (北京潤泰),約 5% (China),醫廢處理 (中國市場)
8349,恒耀,TSLA,Tesla (特斯拉),約 15% (EV),Model 3/Y扣件
8349,恒耀,F,Ford (福特),約 10% (US),車用扣件
8349,恒耀,VOW.DE,Volkswagen (福斯),約 15% (Global),車用扣件/螺絲
8349,恒耀,GM,GM (通用汽車),約 10% (US),車用扣件
8349,恒耀,Tier1,Tier 1 (Bosch/Conti),約 20% (System),系統端扣件
8358,金居,2313,華通,,高頻高速銅箔 (HVLP)
8358,金居,2383,台光電,約 20% (CCL),HDI/伺服器銅箔
8358,金居,5439,高技,,銅箔
8358,金居,6213,聯茂,約 15% (CCL),網通銅箔
8358,金居,6274,台燿,約 20% (CCL),高頻高速銅箔 (RG系列)
8358,金居,NVDA,Nvidia (輝達 - 終端),約 10% (End_User),AI伺服器用銅箔 (HVLP)
8358,金居,AMD,AMD (超微 - 終端),約 10% (End_User),Genoa平台用銅箔
8374,羅昇,Local_Mach,Automation Equipment Makers,約 35% (Auto),工具機/自動化產線零件
8374,羅昇,Semi_Equip,Semiconductor Equipment,約 17% (Semi),半導體設備零件
8374,羅昇,Energy_Co,Energy Clients,約 14% (Energy),能源管理解決方案
8374,羅昇,Panel_Equip,Panel/Opto Makers,約 10% (Opto),檢測設備零件
8374,羅昇,Logistics,Logistics Clients,約 5% (Auto),捆包機/輸送帶
8383,千附,9904,寶成,約 10% (Shoes),全鋒製鞋機械
8383,千附,9910,豐泰,約 10% (Shoes),全鋒製鞋機械
8383,千附,ASML,ASML (艾司摩爾),約 10% (Semi),EUV/DUV設備零組件
8383,千附,AMAT,Applied Materials (應用材料),約 5% (Semi),半導體設備腔體
8383,千附,LMT,Lockheed Martin (洛克希德馬丁),約 15% (Defense),愛國者飛彈控制箱
8422,可寧衛*,2330,台積電,約 20% (Tech),電子廢棄物處理/掩埋
8422,可寧衛*,GOV_TW,Government (EPA/Local),約 45% (Remediation),土壤整治專案/非法棄置場整治
8422,可寧衛*,Steel_Co,Steel Industry Clients,約 15% (Steel),固化/掩埋服務
8422,可寧衛*,Energy_Paper,Paper/Solar Clients,約 10% (Green),汽電共生/太陽能
8422,可寧衛*,Ind_Misc,General Ind Clients,約 10% (Misc),一般廢棄物清運
8436,大江,1783,和康生,,"研發資源, 業務通路協助 (母公司)"
8436,大江,MC.PA,LVMH Group (路易威登),約 10% (EU/Global),面膜/美容飲品
8436,大江,CN_Brand,China Brands (Perfect/Quanjian),約 30% (China),膠原蛋白飲/酵素
8436,大江,US_Brand,US Brands (NBTY/GNC?),約 25% (US),液態/粉劑保健品
8436,大江,UL,Unilever (聯合利華),約 5% (Brand),功能性食品代工
8436,大江,Asia_Brand,Local/Asia Brands,約 20% (Asia),保健食品ODM
8454,富邦媒,B2C,Individual Consumers (Consumers),約 90% (Retail),網購商品 (3C/居家/美妝)
8454,富邦媒,VIP,momo Card Members,約 25% (Loyalty),高頻次消費 (含在B2C內)
8454,富邦媒,Enterprise,Corporate Clients (B2B),約 5% (B2B),企業採購/贈品
8454,富邦媒,TV_Home,TV Shopping Clients,約 3% (TV),電視購物商品
8454,富邦媒,Global_User,Cross-border (Haigo),約 1% (Foreign),跨境網購
8464,億豐,WMT,Walmart (沃爾瑪),約 15% (Retail),平價窗簾
8464,億豐,LOW,Lowe's (Kobalt),約 5% (Retail),窗簾產品
8464,億豐,HD,The Home Depot,約 25% (Retail),固定尺寸百葉窗/窗簾
8464,億豐,Distributors,Specialty Stores (Norman),約 35% (Custom),客製化百葉窗 (Shutters)
8464,億豐,EU_Retail,European Clients,約 20% (EU),窗簾/百葉窗
8466,美吉吉-KY,HD,The Home Depot,約 15% (US),SPC地板 (台南廠出貨)
8466,美吉吉-KY,EU_Brand,European Distributors,約 50% (EU),LVT/SPC石塑地板 (ODM)
8466,美吉吉-KY,BRK.A,Shaw Industries,約 10% (ODM),商用LVT
8466,美吉吉-KY,MHK,Mohawk Industries,約 10% (ODM),地板產品
8466,美吉吉-KY,CN_Brand,Local/China Clients,約 10% (Asia),自有品牌Meijr
8467,波力-KY,AIR.PA,Airbus (空中巴士),約 1% (Future),飛機複材次結構件 (A320/A350)
8467,波力-KY,Private,Bauer Hockey (包爾),約 85% (Hockey),高階冰上曲棍球桿 (ODM)
8467,波力-KY,Self,Bonny Brand (自有品牌),約 10% (Brand),羽球拍/網球拍
8467,波力-KY,Private,CCM Hockey,約 2% (Hockey),曲棍球護具 (較少)
8467,波力-KY,Auto_Maker,Automotive Clients,約 2% (Auto),碳纖維輪圈 (研發中)
8926,台汽電,2330,台積電,約 10% (Green),綠電轉供 (台汽電綠能)
8926,台汽電,Gov_Tw,Taipower (台電),約 40% (PPA),IPP電力/工程服務
8926,台汽電,Sub_IPP,Taiwan Cogeneration (IPP Subs),約 30% (Construct),森霸/國光電廠工程
8926,台汽電,Service_Co,Telecom/Retail Clients,約 5% (Green),綠電轉供
8926,台汽電,Ind_Park,Industrial Park Clients,約 5% (Steam),汽電共生蒸氣
8927,北基,B2C,Gas Station Consumers,約 55% (Fuel),汽柴油/洗車服務
8927,北基,B2C_House,Home Buyers (Pre-sale),約 33% (Land),建案 (水律川/拓真)
8927,北基,B2C_EV,EV Owners (Tail Power),約 5% (Charge),特爾電力充電服務
8927,北基,Gov_Tw,Taipower (Solar),約 2% (Solar),太陽能售電
8927,北基,B2B_Fleet,Corporate Fleet,約 2% (Fuel),車隊加油卡
8996,高力,SMCI,Supermicro (美超微),約 10% (Liquid),水冷板/CDU/歧管
8996,高力,BE,Bloom Energy,約 40% (FuelCell),熱反應盒 (Hot Box)
8996,高力,HVAC_Ind,HVAC Clients (Daikin/Trane),約 15% (PHE),板式熱交換器 (熱泵)
8996,高力,Alibaba/Bytedance,Chinese Data Centers,約 5% (Liquid),浸沒式/水冷CDU
8996,高力,EU_Client,European Heat Pump,約 20% (PHE),熱泵熱交換器
9904,寶成,NKE,Nike (耐吉),約 25% (Mfg),運動鞋代工
9904,寶成,ADS.DE,Adidas (愛迪達),約 15% (Mfg),運動鞋代工
9904,寶成,7936.T,Asics (亞瑟士),約 5% (Mfg),慢跑鞋代工
9904,寶成,Private,New Balance,約 5% (Mfg),休閒鞋代工
9904,寶成,3813.HK,Pou Sheng (Retail),約 31% (Retail),運動用品零售 (子公司)
9910,豐泰,NKE,Nike (耐吉),約 85% (Main),高階籃球/喬丹鞋/慢跑鞋
9910,豐泰,Private,Salomon,約 7% (Outdoor),戶外登山鞋
9910,豐泰,NKE_Sub,Converse,約 3% (Vulcanized),帆布鞋/硫化鞋
9910,豐泰,CROX,Crocs,約 2% (New),休閒鞋代工
9910,豐泰,Private,Bauer Hockey,約 1% (Ice),冰上曲棍球鞋
9911,櫻花,B2C_Channel,Dealers/Distributors,約 60% (Retail),熱水器/瓦斯爐/油煙機
9911,櫻花,B2B_Const,Construction Projects (建商),約 25% (Project),系統廚具/整體廚房配套
9911,櫻花,Retail_Chain,Modern Channel (Hypermarkets),約 10% (Retail),廚衛電器
9911,櫻花,Sakura_CN,Overseas (China/Vietnam),約 8% (Overseas),櫻花中國 (投資收益)
9911,櫻花,Sakura_Store,Direct Stores (Sakura Kitchen),約 5% (Retail),系統廚具設計銷售
9914,美利達,Private,Specialized (SBC),約 40% (OEM),高階自行車/E-bike代工
9914,美利達,Merida_EU,MERIDA (Own Brand EU),約 35% (OBM),美利達品牌自行車
9914,美利達,Merida_US,MERIDA (Own Brand US),約 10% (OBM),美利達品牌自行車
9914,美利達,Private,Centurion,約 5% (OEM),德國品牌代工
9914,美利達,Private,Miyata,約 5% (OEM),日本品牌代工
9917,中保科,B2B,Commercial Clients (Business),約 40% (System),店家/辦公室保全系統
9917,中保科,Gov_City,Smart City (Government),約 23% (City),交通監控/防災系統/停車管理
9917,中保科,B2C,Residential Clients (House),約 20% (System),家庭保全/智慧樓管
9917,中保科,Bank_Ind,Banks/ATM (Logistics),約 14% (Cash),運鈔服務 (立保保全)
9917,中保科,Building,Resident Guard Clients,約 14% (Guard),駐衛警服務 (國雲樓管)
9921,巨大,Giant,GIANT (Own Brand),約 60% (OBM),捷安特品牌自行車/E-Bike
9921,巨大,Private,Trek Bicycle,約 15% (OEM),品牌代工
9921,巨大,Private,Scott Sports,約 10% (OEM),品牌代工
9921,巨大,Liv,Liv (Own Brand),約 5% (OBM),女性專屬自行車
9921,巨大,Private,Colnago,約 5% (OEM),高階公路車代工
9933,中鼎,2330,台積電,約 20% (Tech),晶圓廠/水資源廠工程
9933,中鼎,8926,台汽電,,EPC工程統包 (合作)
9933,中鼎,1328,CPC (中油),約 30% (Petrochem),煉油廠/石化廠工程 (三接)
9933,中鼎,Gov_Tw,Taipower (台電),約 15% (Power),電廠工程 (興達/台中)
9933,中鼎,IPP_Co,Private Power (IPP),約 10% (Power),森霸/國光電廠工程
9933,中鼎,Global_Chem,Global Petrochem,約 10% (Overseas),海外石化工程
9938,百和,9910,豐泰,,鞋帶/黏扣帶/織帶
9938,百和,NKE,Nike (耐吉),約 19% (Shoes),鞋材輔料/射出勾
9938,百和,ADS.DE,Adidas (愛迪達),約 23% (Shoes),鞋帶/織帶/黏扣帶
9938,百和,ONON,On Running,約 6% (Shoes),高階鞋帶/織帶
9938,百和,Private,New Balance,約 4% (Shoes),鞋材
9938,百和,UA,Under Armour,約 3% (Apparel),成衣輔料/鞋材
9939,宏全,1216,統一,約 30% (Pack),瓶蓋/瓶胚/代工充填
9939,宏全,1218,泰山,,PET 瓶/蓋 (Twist Water)
9939,宏全,PEP,Quaker Oats (桂格燕麥),約 10% (Pack),瓶蓋/包材
9939,宏全,KO,Coca-Cola (可口可樂),約 20% (Pack),瓶蓋/標籤/代工
9939,宏全,0322.HK,Ting Hsin (康師傅),約 5% (China),飲料包材 (中國)
9939,宏全,Japan_Bev,Kirin/Suntory,約 5% (Asia),飲料包材 (東南亞)
9941,裕融,B2C_Auto,Nissan Car Buyers,約 30% (Auto),裕隆/Nissan汽車分期
9941,裕融,B2B_Lease,SME Clients (Leasing),約 27% (Equip),設備租賃/企金
9941,裕融,B2C_Loan,Consumer Finance (Scooter),約 27% (Consume),機車/消費品分期 (裕富)
9941,裕融,B2C_Used,Used Car Buyers,約 10% (Used),中古車貸款
9941,裕融,B2B_Power,Green Energy Clients,約 5% (Green),太陽能/儲能售電 (新鑫)
9942,茂順,B2B_Ind,Industrial Machinery,約 44% (Ind),工業用油封 (工具機/馬達)
9942,茂順,B2B_Auto,Automotive Clients,約 30% (Auto),汽機車油封 (避震器/引擎)
9942,茂順,B2B_Agri,Agricultural Machinery,約 17% (Agri),農機油封
9942,茂順,China_Truck,Truck/Bus Clients,約 5% (Truck),卡車油封 (中國)
9942,茂順,B2B_EV,EV Clients,約 4% (EV),電動車馬達油封
9945,潤泰新,NVDA,Nvidia (輝達 - 終端),約 3% (Rent),商辦租賃 (南港玉成)
9945,潤泰新,B2C_Home,Home Buyers (Residential),約 77% (Const),住宅建案銷售
9945,潤泰新,B2B_Const,Construction Clients,約 12% (Mat),建材銷售 (潤泰材)
9945,潤泰新,B2C_Ret,CITYLINK Shoppers,約 3% (Retail),商場營運
9945,潤泰新,Profit_Src,Nan Shan Life (Investment),約 0% (Profit),主要獲利來源 (業外)
9951,皇田,TSLA,Tesla (特斯拉),約 5% (EV),側門安全氣囊/遮陽簾(少)
9951,皇田,1211.HK,BYD (比亞迪),約 5% (CN),電動車遮陽簾
9951,皇田,7267.T,Honda (本田),約 10% (JP),汽車窗簾
9951,皇田,GM,GM (通用汽車),約 15% (US),汽車遮陽簾
9951,皇田,VOW3.DE,Volkswagen Group,約 20% (EU),天窗/側窗遮陽簾
9955,佳龍,Mkt_Gold,Jewelry/Gold Market,約 85% (Metal),黃金/白銀 (貴金屬銷售)
9955,佳龍,B2B_Semi,Semiconductor Clients,約 5% (Mat),高純度金鹽/金靶材 (5N)
9955,佳龍,B2B_Ind,Industrial Clients,約 5% (Mix),混合五金回收品
9955,佳龍,B2B_Const,Construction Mat,約 3% (Green),環保綠建材
9955,佳龍,Service,Waste Service Clients,約 2% (Fee),清運處理費
9958,世紀鋼,CIP,CIP (哥本哈根),約 40% (Wind),Jacket水下基礎 (彰芳西島)
9958,世紀鋼,NPI,Hai Long (海龍),約 30% (Wind),Jacket水下基礎 (21座)
9958,世紀鋼,Gov_Tw,Taipower (台電),約 15% (Wind),Pin Pile/Jacket (二期)
9958,世紀鋼,ORSTED,Orsted (沃旭),約 5% (Wind),管架式轉接段
9958,世紀鋼,Public,Construction Projects,約 10% (Steel),傳統鋼構工程
,Indonesian Coal Suppliers,1101,台泥,,動力煤 (低灰份)
,Russian Coal Suppliers,1101,台泥,,動力煤
,Local Mines (國內礦場),1101,台泥,,石灰石 (部分自採)
,Circular Econ Partners,1101,台泥,,工業廢棄物/替代燃料 (SRF)
003670.KS,Posco Future M,1101,台泥,,正極材料 (NCM/NCA)
4188,安克,1101,台泥,,電解液
,Celgard,1101,台泥,,隔離膜
Priv.,Limestone Mines (自有礦場),1102,亞泥,,石灰石 (水泥主要原料)
Priv.,Coal Suppliers (國際煤商),1102,亞泥,,燃煤 (水泥窯燃料)
Priv.,Taipower (台電 - 脫硫石膏),1102,亞泥,,脫硫石膏 (替代原料)
Priv.,Chiahui Power (嘉惠電力 - 子公司),1102,亞泥,,天然氣發電 (自用/售電)
ADM,ADM (阿徹丹尼爾斯米德蘭),1210,大成,,"黃豆, 玉米 (飼料原料)"
BG,Bunge (邦吉),1210,大成,,"穀物, 油籽"
BG,Bunge (邦吉),1215,卜蜂,,飼料穀物
BG,Bunge (邦吉),1218,泰山,,大宗黃豆/油脂
Priv.,Cargill (嘉吉),1210,大成,,"飼料穀物, 肉品原料"
1232,大統益,1210,大成,,"豆粉, 食用油"
1232,大統益,1216,統一,,"食用油脂, 豆粉"
DSFIR,DSM (帝斯曼),1210,大成,,"飼料添加劑, 維生素"
DSFIR,DSM (帝斯曼),1215,卜蜂,,營養添加劑
Priv.,Local Packaging Suppliers,1210,大成,,食品包材
Priv.,CP Group Trading (卜蜂集團貿易),1215,卜蜂,,"黃豆, 玉米 (統購優勢)"
Priv.,Cargill (嘉吉),1215,卜蜂,,"黃豆, 肉品原料"
Priv.,AGP (AG Processing),1215,卜蜂,,黃豆粉 (永續供應鏈)
Priv.,Contract Farms (契作農場),1215,卜蜂,,"毛雞, 毛豬 (源頭管理)"
Priv.,International Grain Traders,1216,統一,,"小麥, 黃豆, 玉米 (統購)"
9907,統一實,1216,統一,,"馬口鐵罐, PET 瓶 (包材)"
9907,統一實,1218,泰山,,馬口鐵罐 (八寶粥/仙草蜜)
Priv.,Flavor/Additive Suppliers,1216,統一,,"香料, 食品添加物"
Priv.,Tetra Pak (利樂),1216,統一,,無菌包裝設備/包材
Priv.,US Soybean Export Council (美國黃豆協會認證),1218,泰山,,IP 認證非基改黃豆
Priv.,Prograin (加拿大),1218,泰山,,特選食品級黃豆
Priv.,Vidoria (維多利亞莊園),1218,泰山,,橄欖油 (契作)
PEP,Quaker Oats (桂格燕麥),1227,佳格,,燕麥原料 (長期授權)
Priv.,Fonterra (恆天然),1227,佳格,,乳粉原料 (桂格奶粉)
Priv.,International Oil Traders,1227,佳格,,葵花籽油原油
Priv.,Local Oil Suppliers (內蒙古),1227,佳格,,葵花籽 (契作自產)
Priv.,Tetra Pak (利樂),1227,佳格,,飲料包材 (福樂)
Priv.,Local Packaging,1227,佳格,,"馬口鐵罐, 紙盒"
,Global Grain Traders,1229,聯華,,Wheat
Priv.,US Potato Suppliers (美國馬鈴薯協會),1231,聯華食,,馬鈴薯 (卡迪那)
Priv.,Nut Suppliers (堅果供應商),1231,聯華食,,"核桃, 杏仁, 腰果 (萬歲牌)"
Priv.,Seaweed Suppliers (海苔供應商),1231,聯華食,,海苔原料 (元本山)
Priv.,Local Rice/Veg Suppliers (在地農產),1231,聯華食,,"米飯, 蔬菜, 肉品 (鮮食廠)"
Priv.,Packaging Suppliers (包材),1231,聯華食,,"鮮食餐盒, 軟包裝"
,Formosa Petrochemical (6505),1301,台塑,,Ethylene/Propylene
6505,台塑化,1303,南亞,,"乙烯, 丙烯 (麥寮六輕)"
6505,台塑化,1305,華夏,,"石腦油, 丙烯 (麥寮六輕)"
6505,台塑化,1326,台化,,"石腦油, 丙烯 (麥寮六輕)"
6505,台塑化,1727,中華化,,液態硫磺 (硫酸原料)
6505,台塑化,2610,華航,,SAF永續燃油/航空燃油
6505,台塑化,2618,長榮航,,SAF永續燃油/航空燃油
6505,台塑化,8927,北基,,汽柴油 (策略夥伴)
3110.JP,Nittobo (日東紡),1303,南亞,,高階玻纖紗 (策略合作)
3110.JP,Nittobo (日東紡),2355,敬鵬,,高階玻纖布
4183.JP,Mitsui Chemicals (三井化學),1303,南亞,,生質丙酮 (BPA原料)
Priv.,Copper Suppliers,1303,南亞,,銅原料 (銅箔)
Priv.,Mailiao Power (麥寮汽電),1305,華夏,,"電力, 蒸汽"
Priv.,CPC Corp (台灣中油),1305,華夏,,補充料源
Priv.,International Ammonia Suppliers (國際氨商),1314,中石化,,液氨 (進口/洲際碼頭)
Priv.,Benzene/Cyclohexane Suppliers,1314,中石化,,"苯, 環己烷 (CPL原料)"
Priv.,CPC Corp/Formosa (中油/台塑),1314,中石化,,丙烯 (AN原料)
Priv.,Coal Suppliers (煤炭),1314,中石化,,煤炭 (汽電共生)
4005.JP,Sumitomo Chemical (住友化學),1319,東陽,,"PP, ABS (保險桿原料)"
1309,台達化,1319,東陽,,"ABS, PS"
4612.JP,Nippon Paint (立邦塗料),1319,東陽,,車用塗料 (敦陽化工)
China Steel,Steel Suppliers (鋼材廠),1319,東陽,,鈑金原料 (中鋼)
1326/1305,FCFC Aromatics Div (台化芳香烴部),1326,台化,,"苯, 對二甲苯 (自產原料)"
Priv.,Mailiao Power (麥寮汽電),1326,台化,,"電力, 蒸汽"
1710,東聯,1402,遠東新,,"乙二醇 (EG), 環氧乙烷 (EO)"
1710,東聯,1419,新紡,,乙二醇 (EG)
Priv.,FENC Petrochemical (亞東石化),1402,遠東新,,PTA (純對苯二甲酸)
Priv.,Indorama/Alpek (合資夥伴),1402,遠東新,,"PTA, PET (美國德州廠)"
Priv.,PX Suppliers (對二甲苯),1402,遠東新,,PX (PTA原料)
1326/1305,Formosa Chemicals (台化),1419,新紡,,"PTA, EG (補充)"
CPDC,CPL Suppliers,1419,新紡,,CPL (工程塑膠原料)
,FCFC/Nan Ya,1434,福懋,,Nylon/Polyester Yarn
,Global Traders,1451,年興,,Cotton
1455,集盛,1476,儒鴻,,"尼龍加工絲, 聚酯加工絲"
1440,南紡,1476,儒鴻,,"棉紗, 短纖紗"
1440,南紡,1477,聚陽,,"棉紗, 混紡紗"
4401,東隆興,1476,儒鴻,,"尼龍 6.6 加工絲, 色紗"
Priv.,Invista (英威達/Lycra),1476,儒鴻,,Lycra 彈性纖維
DD,DuPont (杜邦),1476,儒鴻,,Sorona 生物基纖維
